Image_Key,Canton,Latitude,Longitude,Camera_Angle,Sequence_Key,Captured_At,Panorama
NvHJy8RW-cYVKEYxZi79wQ,LU,47.049046,8.3024365,158.235,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
WJnD5AeM3PvceS60VDPtLA,LU,47.0482747,8.3030598,165.917,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
PrqmowW-6y2P8_Atcu80IA,LU,47.0481104,8.3036398,63.541,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
wQJSW0mcAUrLkedKrt-LLg,LU,47.0487334,8.3030856,310.953,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
tvm6-Iyj3VbwCIEFFickUA,LU,47.0493946,8.3039188,60.4874,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
xCjexaIhwbLxBbT8Drr_Jw,LU,47.0498564,8.3047711,50.2839,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
5PYh8Qxt2pKw75mdqlZBag,LU,47.0503169,8.3055282,51.2543,4w-AQKkWTTSVSXfSgugQPg,2019-02-03T11:06:33.897Z,False
lmUhwUjLYt0T9_2lMBwEOA,LU,47.0766762,8.3084884,230.884,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
mOQ6cN4aHwyqMYA8PR1wdQ,LU,47.0759863,8.3066087,239.91,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
c2BcrHpWJffYgZwT7S-aVg,LU,47.0752199,8.3048751,236.733,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
_Y4clUtgW5S4tz-KE2XhrA,LU,47.074387,8.3031811,230.597,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
MzWdDqj0SaA2RVFjV1MDyw,LU,47.0736007,8.3018676,223.802,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
VayeDCrDhPrAZio-AJ72sw,LU,47.0725853,8.3004552,223.819,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
63d4sIE9Xinq717sgOSdLg,LU,47.0716907,8.2990661,228.718,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
mUP6qyHidCXs18LbxiUwaw,LU,47.0708684,8.297587,231.295,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
RKkbHwX8vyzFcro4M8OJBA,LU,47.0700948,8.2961917,230.94,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
M-R9olRquJrFfqsdMCFNXQ,LU,47.0692914,8.2947155,232.331,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
1ygMnd-kJsaTDIDIafH-gA,LU,47.0686281,8.2933146,237.776,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
jtA4thePtFEn2yAkM1A0qQ,LU,47.0680251,8.2918131,238.714,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
xDMsrqxEIW8Lb6m-oIyIVw,LU,47.0673583,8.290314,234.502,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
L_8iPAtWNyZB1ubcA_o0XA,LU,47.0664257,8.2885275,233.543,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
1YvbU1Gk7cPZfpck4rf7Sg,LU,47.0656142,8.2871383,222.88,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
J7GNH481rbJUt-vrRRnFhg,LU,47.0643534,8.2862892,185.773,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
IzGvhcGDEFV67TJG_Jzcsg,LU,47.0631918,8.2864328,164.568,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
YmV_kMKeHt5VJvAs52yRvw,LU,47.062275,8.2868709,162.525,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
vCQd_yH4Qm1SZuoaa088xg,LU,47.0609042,8.287607,156.911,y6QrhOIURdm4uDI7_M96RA,2019-02-03T11:03:50.047Z,False
-oFtRicKWvZyNLb-7PkuZg,LU,47.0500275,8.2395189,68.6735,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Zt-wToMFzrMBR3Q81DdGiQ,LU,47.0503794,8.2410142,71.0301,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Qm7IFWAMjovDSwXojQVs9w,LU,47.0507252,8.2424985,72.0015,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
JEujAlaMVYD-rn4ULX8k5w,LU,47.0510536,8.2439451,71.7213,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
6m1WsX6L3dJB_tt_u_uyRw,LU,47.0513807,8.2453735,72.4995,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
cFVa1qgHqlHKmCXkPITVIA,LU,47.0517035,8.2467443,68.6839,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
P121BHA2oPpSBhBxRu70kg,LU,47.0520079,8.2480137,70.3482,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
JSTwd8tCBezU9DyJKY2_IA,LU,47.05225,8.2491415,73.0593,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
i4aiSFtdhDXCvw9BXKPAGA,LU,47.0524923,8.2501533,73.051,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
bSmQqy7NQFAGxBjf-RaHuw,LU,47.0527108,8.2511393,71.2859,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
-WcbW3XPKEnAoP4L3wh_JA,LU,47.0529403,8.2521061,70.2878,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
1_hz0qei6s11HPMbc1etFQ,LU,47.0531556,8.2530605,70.7643,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
SMmjCG-KTY5BOzRu0G0GxQ,LU,47.0533977,8.2539766,59.9522,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
-sLDGhRtm_Kcwkih5Mk90Q,LU,47.0537825,8.2547212,42.5299,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
CPI3aLB7CGmyHaQetHIarA,LU,47.0543026,8.2553276,33.7835,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
DMtK66bDkzxoW_kUDaxlDQ,LU,47.0548171,8.2558884,39.4573,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
jny1rh9JH5dHzuf3rdPxEw,LU,47.0553405,8.2564808,37.0253,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
AB2mfiSEgNU-atQAe-lLmg,LU,47.0558481,8.2570798,39.4964,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
1K3-Nd-qpK4gUNWsJ2_4Vg,LU,47.0563339,8.2576263,32.5504,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
_pONrUZiyQvlSEdEJ3RCQQ,LU,47.0567426,8.258043,40.2137,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
F3b2seGpDv9Km0GIPvCRKQ,LU,47.0570031,8.2584188,24.5852,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
LkbHWR4A3H-UOnO_jYw7JA,LU,47.0574877,8.2588909,36.8686,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
4X8pSjVzwOgYtl8YNH4dGA,LU,47.0580707,8.2595196,35.2875,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
9qV7Em4z2w-jPlo5VW9yTw,LU,47.0587132,8.2602266,37.4241,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
QZB3wZxOV2OSBP0L3P8ygA,LU,47.0593907,8.2609867,38.5706,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
5CqowyUuHMvep2NUXRTkqA,LU,47.0600707,8.2617478,37.0722,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
pjj5FWyIGsbV2bxIn_hdTw,LU,47.0607318,8.2624815,37.488,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Z-CZK5_DNosWv34ZW5SQ9Q,LU,47.061377,8.2632093,37.7746,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
s2yqD-onHKP1qp2FST_46g,LU,47.0620264,8.2639364,38.2705,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
1yQTExUddFzSwRrNOm2Hjw,LU,47.0626931,8.2647225,37.1864,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
gxQxGTt_gb1dqFBuX18Mgw,LU,47.063416,8.2654812,34.6926,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
cL1QvFu-PF2sXzFf31RFeg,LU,47.0641238,8.2662172,37.3045,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
W--eZFtetTO_Jiw60XGbVw,LU,47.0648046,8.2669867,37.6809,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
R88zkQGYjMBuEUl92dploA,LU,47.0654699,8.2677741,41.7015,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
UAjg1sJ5HOecbtyuK_SIow,LU,47.0661116,8.2685618,40.0027,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
msxcut4QO0prAI-5mkJxjA,LU,47.0667929,8.2693328,35.9302,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
CDaBWuQIb2bnvfThdthA5A,LU,47.0675023,8.269933,22.2674,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
pkVGKr-g6ds95W3RTvD5AA,LU,47.0683376,8.2700641,351.906,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Hukyf2w6bZwXfLXMOXXBQg,LU,47.0691337,8.2698051,345.375,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
MnDnEArnPknzyFwmOyw4XA,LU,47.0699047,8.269642,5.95001,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
mzziKE-ccDzTvQeZDjTxTg,LU,47.0705771,8.2699286,27.9861,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Slu7mF0w7gj1Fp-rAZ1eFQ,LU,47.0711163,8.2705198,52.4759,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
9Ms7PiEubAWoxTqvOhcJLA,LU,47.0715164,8.2713574,54.4825,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
hxM26mX1iGbAFD5yBhQFDg,LU,47.0718718,8.2722434,70.3163,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
1D1xDxIZwHowArkX5PxaxQ,LU,47.0720061,8.2731997,86.5972,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
EB_Ouo5Z0ZPFN-LxAWheUg,LU,47.0719601,8.2741695,106.184,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Y_mUAaoz_kxRiBS8UsBIjw,LU,47.0716588,8.2749913,129.786,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
GKc3ycrF2N_MwVkmqvbyPA,LU,47.0711973,8.2756993,138.474,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
I3BpuiLcOaO5VB4d5L_CPA,LU,47.0706826,8.2763632,137.269,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
4-pLwKJCKL_OYhAdeqnuJA,LU,47.0701734,8.2770543,136.835,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
x99h54X-9iNE4BjkPi7C6Q,LU,47.069657,8.2776769,143.135,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
I75RyGSrvil-Pxt9NS7Egg,LU,47.069096,8.2782485,146.588,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
IhY43iKdX9EcCQrKn4O39A,LU,47.0685306,8.2788344,141.508,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
LgehaZ2h6WejBoDoByTyTA,LU,47.0680538,8.2794189,139.719,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
NkgFt7PG-Jrfu5xaBAqfnA,LU,47.0677953,8.2797767,132.505,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
vwFP1ffWl7hThStlUMjCqA,LU,47.0674506,8.2804412,123.63,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
KkSWZZn0zXnync_B8Cd5bg,LU,47.0671001,8.281338,115.735,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
KF9fM1-SIb60mrK2uCVYLA,LU,47.0667706,8.2824011,114.706,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Y9xiZ0gkwaayCpuw7MtY9Q,LU,47.0665882,8.2831037,107.809,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
ePPjeRmodxQxiEyVz71csg,LU,47.0664714,8.2836194,105.164,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
ioAUdV_-C2R5ycIgMUslkA,LU,47.0667051,8.2841067,16.1689,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
CxvP9sv7QlvhuZd98XnLdQ,LU,47.0672552,8.2842071,2.43793,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
L5yjciqpBc1z9UtNOgxpRQ,LU,47.0677474,8.2841997,23.1165,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
P3WwEfSM77J8QJEqyp4ZRg,LU,47.0677678,8.2846961,108.107,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
wzekULXraVJ5v22RBCjtlg,LU,47.0675683,8.285581,116.068,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Vz4CGrXLVh6ql2fTGfM7Hw,LU,47.0671152,8.2864924,133.832,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
-R3YkoQwlNHSXhh_xcfw5g,LU,47.0666623,8.2870772,142.051,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
I_wfh_hgiStGZLOxiYpnug,LU,47.0663879,8.2873202,149.789,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
jBd9MCvgjUP25UUDslyzgg,LU,47.0660254,8.2876697,144.763,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
knizuld8k9N04xmIKMLBNw,LU,47.0656491,8.2881106,132.871,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
LME6VDsLAVQMU9IA96FqGg,LU,47.0656173,8.2887954,55.3492,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
xOnegaYUHNZ-LWy3KIoseA,LU,47.0660245,8.289602,55.3247,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
NaDEVnsHawGq4mKLDcilUw,LU,47.0663313,8.2903956,65.9109,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
63YvgjDhwhdHS0PIP-fnMg,LU,47.06646,8.2909934,79.2577,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
XERuRaJX9jnFidxi3fU_-A,LU,47.0664328,8.2915305,60.645,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
fx4cXe9ILwr3vx0ilMpazw,LU,47.0666631,8.2922105,75.303,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
B10yBqoN0UmoLQdccFdoSw,LU,47.0669161,8.2932171,66.7797,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
VvKviLLFGhNWI1vDBZ0xKA,LU,47.0672569,8.2942783,65.0877,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
p_5PkxrABQdvLB9Dfvmy6Q,LU,47.0674561,8.2950114,68.5637,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
Sor2S1rNyGaAK4tuIPf5tg,LU,47.0675503,8.295362,61.2405,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
9f4-azxY6sAn17aKcGhZUQ,LU,47.0677586,8.2960361,63.8987,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
u195Zhj8EV6P5mxagS8Efg,LU,47.0681191,8.2968598,47.8417,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
0yRLFfqFo7ZDEaDLguBM0g,LU,47.0686953,8.2975493,29.8148,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
CsWGNP54VJHhFj4P9NrgWA,LU,47.0694342,8.2978664,7.42947,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
CqFoabVYsGVXvh3IjFwWeQ,LU,47.0702036,8.2980216,9.55814,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
aP74T31TgiAccgvBn6ffSg,LU,47.071001,8.2985492,41.8492,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
RptHg6OgUuAq7utLTkBIDg,LU,47.0717958,8.2996689,45.7095,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
U5F_nL4p876rhNKDpXUtYw,LU,47.0725426,8.3006455,40.0757,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
lDS-d--Sbm4Dak9JBq8QoQ,LU,47.0734376,8.3017924,43.149,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
vez4bsRUYgsJNsttTV5SUA,LU,47.0742602,8.3031112,49.5444,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
NRSjlzSQ5-J0CE7NKYaTBg,LU,47.0750712,8.304696,55.8884,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
JmHyIj2BGWD7GmiqHA90Tw,LU,47.0757433,8.3062234,58.9528,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
5w7JBoFCbaV1xl9YLH2G8g,LU,47.076375,8.3078054,59.9258,oN8BZj-zTtCPSDUi9o7cDw,2018-09-16T15:34:33.475Z,False
nhMnFqYsF11FoFOFsU0xDA,LU,47.0665824,8.2910418,87,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
5POCuV5W4udXTlus5GCPAg,LU,47.06607,8.2893588,89,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
cntokXEAhXQ0adGbhxTt4w,LU,47.0658532,8.287978,174,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
0r9iqOGANKNJGfTG_hZfXg,LU,47.0667856,8.2866943,177,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
M_1DGKT2zrWouMw3INRL-w,LU,47.0677334,8.2849892,74,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
4nRGz0HgMl3FUco-K5fkGQ,LU,47.0682044,8.2835467,131,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
Z5M6bzjkcvbDWCC--i05UA,LU,47.068546,8.2827116,170,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
HTfyB1Po0aYNJLHhCN74hw,LU,47.0690496,8.2816093,137,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
1csBAzRpkaHnZXz2LwybIQ,LU,47.0689866,8.2810421,95,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
8gxLAAR_f4zthGSddPQt1w,LU,47.0689532,8.2809988,100,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
oPPMz1EpmvM21qKr_BRxmA,LU,47.0684057,8.2804015,96,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
BOZ6D1uE8jgVJsK0DXIVxQ,LU,47.0679823,8.2796971,70,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
Ocx2rgjGFpWu-0KuvGe_4w,LU,47.068749,8.2786177,115,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
of5ZNaBBlvQ_TicQxtEsaA,LU,47.0698006,8.2775057,172,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
n38nmuVFfuvDvHinQl_1Qw,LU,47.0706705,8.2765359,115,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
d2Alxasxg7gddUXOF5UtHw,LU,47.0715427,8.2753469,179,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
p0rj0O1-LF62e1zR3xAuTg,LU,47.0721288,8.2731978,97,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
4ifQ7ER6X8Zt3UHfr9LdHg,LU,47.0715867,8.2712746,95,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
ltkSnebm-aRdSIhY1pSxPQ,LU,47.0705743,8.269843,113,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
vdRtuHeh_bqKf5QA8jmEFA,LU,47.0689264,8.2698486,123,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
8QlGlnaKwJmwCs0CiZjfTw,LU,47.0674804,8.2698268,104,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
dEVCKO-OxZoViZvtAcVugg,LU,47.0666309,8.2690489,95,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
r1h9FMOaNDn3150tcbf63A,LU,47.0661063,8.268449,102,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
8RLK3wIPVNZJVdvV_56CUg,LU,47.0647588,8.2668739,104,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
Mw3Z65WjtY5mdMjyg62OWg,LU,47.0632524,8.2651893,98,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
fpiXtu_DLW0qjpeq8dQZ5w,LU,47.0615301,8.2632623,96,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
AaOnju5y0Q8fiEiA8ztO-g,LU,47.0599557,8.2615139,99,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
E76OEHijf8XJi31FnJpMhQ,LU,47.0584821,8.2598772,99,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
-DVwXE_ojJZEGgGf2eQTHg,LU,47.0571925,8.2584741,94,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
upY1pGvh5Q8cKJFTf-kncQ,LU,47.0565613,8.2577087,101,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
B-7b5aj4iNQHdQloAvZGSw,LU,47.0554675,8.2564612,102,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
cH4DlT4HL3moxVEltKW6zQ,LU,47.0542141,8.255121,98,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
nrlkXoFLuTgogoZ32GfWcQ,LU,47.0533286,8.2535269,121,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
sL-b7R42Lbw8Ilf3E5XCBw,LU,47.0528372,8.2514555,84,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
1Iz6pZPuftelmYScL8Lo1A,LU,47.0522678,8.2490594,85,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
DaKKuUCKv2taeWSVsCjsZg,LU,47.0517328,8.2466506,91,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
UfEk6J1aalKMezHEq6xhPQ,LU,47.051095,8.2438889,89,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
1QD9vbU-tVD8T5jljqmS5g,LU,47.0503539,8.240771,87,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
WVVzuO8f0EduQ6SVHRbEnQ,LU,47.0496975,8.238005,88,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
8PQvPB3h6uJJMY6uIxB4GQ,LU,47.0490534,8.2352427,82,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
jQj9KGxaFLcMMFDQ-z-9kQ,LU,47.0483547,8.2321805,86,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
HGFuq-svHmz_GmnTggQpAQ,LU,47.0477095,8.2294036,87,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
ExdAVhOqrTV8YOuBzg0DfQ,LU,47.0470581,8.2266176,91,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
LjGw1DTbaIm8EG5C4UgthA,LU,47.0463255,8.223584,84,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
iLb_50m7UDJdfrdlh5EUDA,LU,47.0456732,8.2207978,87,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
7PAEo1QzqdZPuysDVTZ28A,LU,47.0451071,8.2180226,84,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
0zW-7F4iGmNp6XLosqT92A,LU,47.044537,8.2147895,80,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
Cbev-xYPKI3SvfvHBQkrNA,LU,47.0440451,8.211379,78,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
qqVp0ug2-fY0TbkpdISSTA,LU,47.0436273,8.2077911,78,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
iPdY-ukEHvQ4L-2Tf7AhdQ,LU,47.0432895,8.2038467,79,5uFCqyWRISzGTHTJDpVE-w,2018-05-12T09:35:28.108Z,False
